iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0,1,0.4,40,1202.18,600.015,104,176.734,75,970,579,3001,2031,2997,2028,999,999,0,-0.564182,0.306912,3,0.0915464,0.287769,2.3176,11.6327,0,0,3.28842,0,7.67974,8.61139,11.107,7.69674,
0,1,0.4,40,1202.18,0,38,191.168,0,1660,930,6010,4350,6007,4348,1611,563,0,-0.445124,2.07185,4,-0.698128,0.466732,0.935978,5.90343,9.78482,39.4488,7.49416,0.427217,3.04678,7.91203,25.8799,1.16626,
0,1,0.4,40,1202.18,400.014,81,179.038,43,1272,833,4039,2767,4033,1878,1224,81,0,0.316567,2.04359,2,2.04988,0.266214,7.53414,6.20526,0,22.1516,5.68075,8.85338,7.8192,7.30471,1.35248,5.94244,
0,1,0.4,40,1202.18,800.016,134,165.598,38,624,339,2018,1394,2011,1090,611,13,0,0.210238,3.03345,1,-0.906014,0.448785,2.67222,4.88145,8.35152,39.1156,6.35187,0.638277,2.51731,8.49268,25.7936,1.90936,
0,1,0.4,40,1202.18,800.016,119,193.595,74,611,332,1971,1360,1968,1358,674,674,0,-0.974225,-0.32947,0,-0.543455,0.350076,2.27038,0.0921122,3.81239,15.6161,2.93266,5.15325,1.57549,14.3357,1.34531,6.4844,
0,1,0.4,40,1202.18,1000.02,153,61.0142,37,295,143,969,674,964,669,288,263,0,-1.15658,2.2124,0,1.92638,0.476816,17.7812,2.90161,0.972824,6.76354,7.63556,0,0,33.1446,20.986,5.52134,
0,1,0.4,40,1202.18,1000.02,150,190.898,104,304,190,1018,714,1013,710,301,301,0,-1.30109,1.04874,0,0.173555,0.24671,1.14383,12.2363,1.82321,2.84191,5.34387,0.16189,9.14559,8.6577,9.20548,9.31062,
0,1,0.4,40,1202.18,1000.02,140,62.5558,62,323,220,980,657,977,488,309,149,0,0.265786,0.499575,0,4.14949,0.28121,8.75193,4.489,2.84425,23.5706,5.69967,8.55729,9.16185,7.31995,0.675723,5.95015,
0,1,0.4,40,1202.18,1000.02,149,187.778,109,306,197,1017,711,1011,690,292,262,0,0.0296909,0.216491,0,6.47402,0.29177,8.09819,5.33907,0,19.6637,5.34925,7.89626,7.97645,4.97536,0,6.1062,
0,1,0.4,40,1202.18,1000.02,146,55.9753,37,293,154,987,694,981,691,294,269,0,-0.655473,1.44425,0,2.40296,0.45359,17.1155,2.34701,0.971464,8.99712,7.30204,0,2.00374,33.5932,21.6943,5.34386,
0,1,0.4,40,1222.38,1200.02,159,-0.0518408,83,33,22,92,59,83,0,33,0,0,1.05971,1.15813,0,4.29844,0.293504,7.38426,7.75245,0.988922,20.7506,3.10599,8.17368,10.4587,5.96727,0,7.11605,
0,1,0.4,40,1222.38,1200.02,172,-0.0429078,83,28,16,84,56,79,0,39,0,0,2.09512,2.90784,0,3.24126,0.296825,8.8201,8.36946,0.96548,22.7751,3.95287,9.09339,10.3331,6.24603,0.535924,5.78493,
0,1,0.4,40,1232.48,1200.02,166,-0.0464516,143,40,25,107,67,102,0,42,0,0,0.967352,2.86791,0,-1.46517,0.539045,5.27771,0,13.5119,18.1322,9.17946,11.4688,1.27272,0.846868,0,0.435122,
0,1,0.4,40,1232.48,1200.02,162,-0.0843329,122,53,40,132,79,127,0,57,0,0,1.52719,0.68551,0,1.31799,0.26812,4.63634,8.25295,0,0.253522,1.42132,0,9.09831,8.21789,11.4649,5.2282,
0,1,0.4,40,1232.48,1200.02,160,-0.61791,57,52,31,123,71,117,67,54,54,0,-1.37616,0.743463,0,-0.00936055,0.285279,5.40386,14.4541,5.8713,6.48142,9.37607,4.88426,3.76059,0.641029,24.051,5.69442,
0,1,0.4,40,1232.48,1200.02,164,-0.0683599,35,49,26,125,76,121,7,55,0,0,0.880591,1.11355,0,1.6486,0.431904,5.69235,1.81833,13.1623,18.0922,8.34197,9.80696,1.54933,4.23611,1.7558,0.891645,
0,1,0.4,40,1232.48,1200.02,168,-0.0928269,138,69,37,155,86,151,37,64,21,0,0.524778,0.478102,0,-0.791078,0.223808,11.7012,3.25105,9.5726,3.72571,4.85245,1.6449,8.86215,6.66981,9.67845,7.3123,
0,1,0.4,40,1404.21,1000.02,142,136.931,71,625,354,1996,1371,1990,1368,657,552,0,-0.779105,1.36717,0,1.95224,0.561377,6.40226,0,13.6517,18.7209,9.56194,10.9607,0.505148,0,1.33721,1.39826,
0,1,0.4,40,1404.21,400.014,88,139.05,70,1551,984,5002,3451,4997,3447,1607,1607,0,-1.24177,1.44727,2,-0.465751,0.236154,1.40597,11.5382,1.08294,1.14125,4.87519,0,7.9152,8.72085,10.4777,3.29069,
0,1,0.4,40,1404.21,400.014,79,138.959,10,1645,1021,5015,3370,5009,3365,1578,1578,0,-1.50941,0.771565,0,2.03992,0.267039,1.87305,12.148,0,0.717638,2.12124,0.140464,9.28965,9.35981,8.82356,2.92663,
0,1,0.4,40,1404.21,800.016,131,124.752,75,1001,643,3023,2022,3019,2019,936,936,0,-0.805032,0.928715,0,-1.20788,0.200296,3.55304,12.7629,1.16741,0,2.34621,0,6.07623,9.76635,9.15171,7.00637,
0,1,0.4,40,1404.21,400.014,75,110.414,70,1582,993,5012,3430,5006,3428,1684,1452,0,-0.0766505,0.479407,6,-0.662779,0.211326,3.45467,12.5116,0.539637,0,2.06339,1.15589,7.76933,10.0372,10.5987,6.55831,
0,1,0.4,40,1404.21,400.014,92,128.805,64,1566,1009,4934,3368,4932,3367,1536,1536,0,-0.986361,0.78187,2,2.10776,0.210945,4.79732,9.69589,0.209939,2.37971,0.218347,0.0301205,9.5328,9.07239,9.86739,4.42694,
0,1,0.4,40,1404.21,1200.02,156,91.5968,109,339,230,1004,665,999,661,320,281,0,-0.0324113,0.401597,0,5.53053,0.28232,7.24168,8.92286,0.579802,22.4171,4.08874,9.3601,9.4682,6.98058,0.835734,8.33903,
0,1,0.4,40,1404.21,1200.02,157,128.963,74,340,179,1016,676,1008,583,351,269,0,0.148502,0.20785,0,-0.181606,0.390647,0,0,4.49556,15.4218,2.21495,5.0468,0,14.5905,3.04764,7.07381,
0,1,0.4,40,1404.21,1200.02,174,92.9264,72,344,197,1002,658,997,654,352,332,0,-0.990108,2.20504,0,0.230961,0.337836,2.23846,11.175,5.12871,11.4887,2.88348,10.0211,0.890071,2.79294,15.3935,1.54377,
0,1,0.4,40,1404.21,1200.02,170,34.1409,13,348,204,1030,682,1026,681,357,357,0,-3.97449,1.32162,0,1.40667,0.46316,14.2037,16.5514,14.4423,0.207959,9.26897,0,1.82907,2.21037,4.01885,13.8426,
0,1,0.4,40,1404.21,1200.02,163,26.5801,62,359,236,990,631,988,631,318,318,0,-0.201363,0.0575764,0,2.3452,0.306645,7.76972,7.451,0.781546,23.8786,7.04168,8.53456,9.13956,6.65895,1.7451,5.72877,
0,1,0.4,40,1404.21,1200.02,165,128.806,116,371,227,1036,665,1032,575,360,163,0,0.138781,1.02773,0,4.72761,0.391247,13.6686,16.2914,11.6102,2.27921,9.06008,2.24293,3.07908,2.16826,2.95126,11.1866,
0,1,0.4,40,1404.21,1200.02,167,62.3635,78,316,218,991,675,987,671,347,347,0,-0.550633,0.162808,0,0.919895,0.2193,8.89927,4.48056,11.7147,5.02864,3.99973,1.67308,11.0357,6.47027,9.41539,9.7551,
0,1,0.4,40,1414.31,1400.02,183,-0.12266,109,21,9,45,24,39,8,29,21,0,0.56129,-0.591377,0,4.16045,0.27981,6.75944,8.32312,0,21.2666,3.58362,8.89756,6.11417,7.48004,1.2142,8.655,
0,1,0.4,40,1414.31,1400.02,185,-0.118695,62,28,13,61,33,55,15,24,22,0,0.480298,-0.683496,0,4.37536,0.350485,8.23798,5.03533,2.7193,24.0006,5.19519,9.93989,11.0085,5.74207,0,6.34009,
0,1,0.4,40,1414.31,1400.02,181,-0.6528,37,25,6,60,35,54,31,36,36,0,-0.384077,0.224391,0,0.192323,0.447521,15.7638,1.65154,1.47408,7.34696,5.90674,0,0,32.2566,20.8477,5.63684,
0,1,0.4,40,1424.41,1400.02,186,-0.0339668,105,45,27,99,54,93,14,43,20,0,0.741279,-0.236991,0,3.2314,0.221641,4.0931,10.9589,1.7439,0,2.83663,1.58965,9.08248,8.66795,9.59303,1.01877,
0,1,0.4,40,1424.41,1400.02,192,-0.0544394,137,38,29,114,76,107,0,36,0,0,1.32132,0.707679,0,1.22823,0.231746,2.35992,13.865,0,0.334009,2.37664,2.23324,6.05801,11.7447,11.2061,6.6755,
0,1,0.4,40,1434.51,1400.02,194,-0.0136189,135,53,30,123,70,122,1,48,1,0,0.982605,-0.0962281,0,2.7567,0.266172,3.36293,14.323,0,0.757684,0,0.0648058,8.33318,8.35257,10.2259,5.63814,
0,1,0.4,40,1434.51,1400.02,187,-0.0220073,78,51,27,134,83,130,14,52,2,0,0.839111,0.890705,0,1.15523,0.231305,10.0511,4.52143,11.2373,4.87435,1.18151,3.13331,9.62717,6.11069,9.36633,10.0369,
0,1,0.4,40,1444.61,1400.02,189,-0.164023,37,58,29,184,126,181,45,70,1,0,0.634803,1.28001,0,2.17882,0.459258,16.0264,1.28314,0,8.58045,7.16446,0.658409,0.765793,31.7311,21.6444,6.96547,
0,1,0.4,40,1474.93,1400.02,188,-0.073253,78,123,83,376,253,371,127,108,40,0,0.517269,0.177528,0,0.391343,0.239066,9.49274,2.66129,10.1349,5.83213,4.21634,3.96357,12.2681,5.47619,12.0096,8.97642,
0,1,0.4,40,1505.23,1400.02,184,-0.0860963,97,185,112,531,346,524,124,142,32,0,0.63579,0.287259,0,-0.853817,0.190848,5.1111,11.0446,1.56183,2.54993,0.941909,3.87519,8.05893,9.23985,10.7431,2.40607,
0,1,0.4,40,1606.26,600.015,105,178.234,70,1594,945,5087,3493,5083,3490,1678,1678,0,-1.90404,1.63913,2,3.70041,0.328448,2.65566,11.1176,0.482592,0,2.8575,1.9177,9.55785,9.17253,11.244,1.99204,
0,1,0.4,40,1606.26,600.015,114,185.444,68,1593,1010,4982,3389,4979,2812,1664,570,0,0.160905,1.34445,2,2.64294,0.312753,2.64149,13.387,2.57695,2.12972,1.18853,0.397633,12.1026,12.5428,8.83688,8.12415,
0,1,0.4,40,1606.26,0,13,186.213,0,2316,1313,8023,5707,8017,5703,2290,1830,0,-0.952017,2.21511,2,0.351127,0.446881,12.7992,15.0713,12.4253,1.27774,7.14186,0.135844,1.36149,1.20833,3.05086,12.4397,
0,1,0.4,40,1606.26,1200.02,173,154.727,133,680,404,1993,1313,1988,822,691,67,0,0.358488,1.23718,0,1.5918,0.288268,1.50104,3.17308,3.22334,16.7974,2.9471,7.43695,0.517311,13.5804,5.21635,7.01495,
0,1,0.4,40,1606.26,1000.02,138,151.761,78,937,632,2959,2022,2956,2019,973,764,0,-0.391593,1.68777,1,0.0262396,0.237021,10.7826,3.99544,11.1783,4.10406,3.86556,2.54779,8.35072,7.54174,10.5221,7.68387,
0,1,0.4,40,1606.26,1200.02,158,189.301,114,689,441,2013,1324,2009,972,663,126,0,0.265624,1.75694,1,3.08149,0.3315,2.91996,13.8205,2.79154,1.86754,0.184774,0.421391,10.7338,13.4937,9.27836,9.72971,
0,1,0.4,40,1606.26,1400.02,178,113.675,158,327,210,993,666,989,542,305,184,0,0.174663,0.73334,0,2.46013,0.314953,3.14751,13.8284,2.80683,3.2221,0.763203,0.233067,9.41354,13.2611,9.46656,11.8079,
0,1,0.4,40,1606.26,1400.02,179,93.854,161,298,176,977,679,974,325,303,49,0,0.482002,1.76505,0,-1.29663,0.317465,4.44722,13.8665,0,1.09722,0,0.539212,7.45912,10.152,10.3663,5.16023,
0,1,0.4,40,1606.26,1400.02,191,97.8375,62,349,208,1050,701,1044,531,317,133,0,0.226745,0.88161,0,2.15639,0.260836,8.90298,6.91219,0.687867,22.6887,4.8056,8.86316,9.7117,7.17312,1.68561,6.21169,
0,1,0.4,40,1606.26,1400.02,193,174.896,137,308,169,1023,715,1018,711,331,331,0,-1.2398,1.13026,0,1.023,0.30957,2.13801,13.5042,0,0.863737,2.382,1.14498,7.07181,10.1852,11.4415,7.64336,
0,1,0.4,40,1626.46,1600.03,201,-0.119304,62,36,18,83,47,79,0,39,0,0,1.0083,2.77318,0,0.919068,0.30205,8.20731,6.64225,0.132909,23.5444,5.15575,10.2108,10.1105,8.03708,0.260718,5.28671,
0,1,0.4,40,1626.46,1600.03,196,-0.0153147,122,38,20,122,84,117,0,61,0,0,0.982114,1.8178,0,0.459462,0.2985,3.46074,12.7276,1.01667,0.988413,0.110371,0.427344,8.55088,7.57261,10.0125,7.52986,
0,1,0.4,40,1636.56,1600.03,210,-0.201196,109,53,23,141,88,136,52,61,35,0,0.356035,0.192174,0,4.35292,0.303482,10.6048,7.17348,1.21734,23.2519,3.62645,7.2435,9.14218,6.32749,0,7.69545,
0,1,0.4,40,1636.56,1600.03,200,-0.0162406,72,59,32,141,82,136,9,61,0,0,0.869294,0.678842,0,1.69602,0.227775,5.34623,10.9864,4.68402,9.05647,0.490903,10.6064,2.53879,5.28863,11.1247,1.37328,
0,1,0.4,40,1646.67,1600.03,195,-0.0995376,133,85,46,201,116,195,111,94,94,0,-0.126329,0.188243,0,-0.252708,0.359384,2.11521,0,2.31467,15.4333,3.25928,6.16347,0,13.4192,2.69106,7.88293,
0,1,0.4,40,1656.78,1600.03,199,-0.10515,116,91,53,245,154,238,49,96,1,0,0.671458,1.10139,0,1.8732,0.392718,14.057,16.1366,11.7689,4.63266,6.61193,1.70453,2.21514,3.39882,1.30786,13.8526,
0,1,0.4,40,1666.88,1600.03,202,-0.297205,143,105,45,280,175,274,170,130,130,0,-1.74184,0.947203,0,-0.90682,0.536606,5.10293,0.273115,13.624,19.2173,10.2065,9.52976,0.872541,0.193613,0,0,
0,1,0.4,40,1808.31,1000.02,135,91.9734,10,1291,777,3977,2686,3972,2684,1301,1277,0,-0.517618,0.819426,1,2.43449,0.32252,3.77712,12.8463,0,0.515821,1.01807,0,9.67908,8.83562,9.44937,5.25792,
0,1,0.4,40,1808.31,1400.02,175,122.8,137,703,401,2038,1335,2033,1333,632,589,0,-1.07295,2.17061,0,1.08681,0.314995,2.18791,11.8662,1.02855,0,2.25979,1.69059,8.19249,10.3135,10.6394,8.86898,
0,1,0.4,40,1808.31,1200.02,155,119.337,97,988,608,2983,1995,2977,1991,978,978,0,-1.43284,0.0675985,0,-0.0520494,0.295374,4.03723,12.1703,0.402974,3.62136,0,0.906212,8.90402,8.68415,9.3985,3.08811,
0,1,0.4,40,1808.31,200.007,57,125.04,7,2498,1551,8025,5527,8017,5350,2415,1438,0,0.0316233,0.899906,3,0.468803,0.265202,5.83048,13.5564,3.53724,7.47506,9.6908,5.10244,3.91003,1.56788,22.1802,6.83805,
0,1,0.4,40,1808.31,1400.02,177,85.7429,35,654,278,2032,1378,2030,1377,634,634,0,-1.06802,-0.0248955,1,0.445872,0.463423,6.18498,1.05721,16.4571,19.3587,7.77752,7.63699,0,3.11974,0.105223,0.435001,
0,1,0.4,40,1808.31,1600.03,212,55.3731,78,354,204,1015,661,1009,658,351,351,0,-1.19425,0.1004,0,0.177296,0.265916,10.3217,4.2403,8.66901,6.03476,1.16921,3.5015,9.22999,4.59767,11.0135,9.57714,
0,1,0.4,40,1808.31,1600.03,213,94.7738,71,347,167,1028,681,1022,678,342,342,0,-0.164525,-0.0896619,0,2.94608,0.414818,7.92224,1.30363,12.8679,16.0798,9.93497,9.57361,0,0,3.80673,3.45958,
0,1,0.4,40,1808.31,1600.03,198,136.071,133,361,201,1042,681,1037,466,313,108,0,0.280749,0.919182,0,-0.745314,0.317886,1.19151,1.62473,3.02557,15.7461,3.59585,5.49501,0.92393,14.9266,3.92389,8.94188,
0,1,0.4,40,1808.31,1600.03,211,105.358,74,347,182,1012,665,1007,314,354,11,0,0.502817,2.62174,0,0.199742,0.345117,1.87656,0,4.88173,15.5688,3.41883,3.58633,0.28423,14.749,2.48271,8.30585,
0,1,0.4,40,1808.31,1600.03,208,66.8206,74,340,181,980,640,975,266,334,7,0,0.591904,2.21969,0,0.322109,0.363231,0,0,3.90364,17.6087,2.48856,5.73236,1.79487,13.7043,2.11642,8.21934,
0,1,0.4,40,1808.31,1600.03,203,128.783,180,320,184,1007,687,1001,683,331,331,0,-1.55405,-0.445399,0,3.24425,0.363094,2.88716,16.0932,1.92387,1.45548,0,0,12.2707,12.3384,6.79996,8.05954,
0,1,0.4,40,1808.31,1600.03,205,36.4667,176,347,194,1042,695,1038,692,345,345,0,-1.08731,0.790024,0,1.68644,0.281569,7.11538,12.1363,4.94991,6.90531,10.5767,4.97532,3.5479,0.897847,22.6995,6.87553,
0,1,0.4,40,1808.31,1600.03,207,127.172,74,368,202,1014,646,1010,600,362,274,0,0.0691613,0.39955,0,0.705421,0.343697,0,0,4.86847,18.1778,2.86792,5.33017,0.497317,12.6656,3.67636,7.23042,
0,1,0.4,40,1818.42,1800.03,218,-0.0754689,206,30,10,60,30,54,27,34,34,0,-0.464226,0.73441,0,2.17067,0.30694,8.41976,7.7999,0.841705,22.4784,6.73029,12.2461,9.68536,6.43525,0.153311,4.81159,
0,1,0.4,40,1818.42,1800.03,223,-0.0915922,206,33,14,86,53,79,0,36,0,0,2.1865,1.45058,0,1.95282,0.295822,8.43548,7.37971,0,22.3108,5.51924,10.5872,9.88591,6.43215,0.228916,5.55729,
0,1,0.4,40,1818.42,1800.03,230,-0.0802424,209,30,21,95,65,89,0,40,7,0,1.13633,-0.705212,0,2.25109,0.26501,5.67096,11.3915,0,0.650557,0.0609657,3.37606,5.46376,8.84226,10.359,3.52039,
0,1,0.4,40,1828.52,1800.03,228,-0.0383971,62,33,18,85,52,82,0,34,0,0,1.29463,1.64067,0,2.79799,0.276563,7.80678,7.25793,1.4373,23.4592,5.29091,8.88408,8.76063,7.0127,0,5.07049,
0,1,0.4,40,1828.52,1800.03,225,-0.0299954,133,35,16,103,68,96,0,32,0,0,1.01568,0.265322,0,-2.99267,0.344347,2.99975,0.750975,2.73481,16.9574,1.99499,6.06187,0,15.4529,6.25494,9.79607,
0,1,0.4,40,1828.52,1800.03,226,-0.0617869,122,53,25,131,78,125,0,45,0,0,1.18402,0.561816,0,0.888903,0.308713,3.27379,12.1872,0.414818,0.254774,0.393915,0.563835,8.24311,6.74963,10.6701,6.29714,
0,1,0.4,40,1828.52,1800.03,227,-0.0179843,122,42,28,123,81,121,0,53,0,0,1.16945,2.01212,0,3.19198,0.250554,5.01032,8.74527,0.636684,0,0.384258,3.66473,9.78007,6.02896,11.0368,5.9968,
0,1,0.4,40,1828.52,1800.03,233,-0.266761,71,44,14,150,106,145,72,59,58,0,0.288328,-1.11675,0,1.3247,0.423931,7.9809,0,13.6341,15.699,11.5018,8.78593,0,0,4.26623,4.8017,
0,1,0.4,40,1838.62,1800.03,221,-0.08004,143,69,27,177,108,174,21,63,0,0,0.833666,0.610928,0,-0.391992,0.517011,7.94102,1.09351,15.321,19.264,9.80219,9.70387,1.69984,0.470333,0.0102582,0.362604,
