iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0,1,0.4,40,212.189,4,49,0.47331,0.130351,0.464655,0.143462,1.92755,0.171037,0.816004,0.0461039,1.92814,0.170089,0.816026,0.0460983,0.992098,-0.304947,1.146,-0.411934,0.844943,1.0258,0.83733,89.9674,20.6863,6268,4372,31990,25722,31615,22265,25499,0.469388,0.859569,0.911153,2.57028,122.392,99.4794,212.189,12.1864
0,1,0.4,40,222.289,10,39,0.467252,0.13055,0.456581,0.146322,1.93291,0.172646,0.817788,0.04613,1.9335,0.171608,0.817813,0.0461463,0.9914,-0.484555,1.13342,-0.52453,0.728442,1.11953,0.767879,88.8406,21.0199,7046,4919,34208,27162,33833,23518,26921,0.512821,0.930172,0.89,2.34574,140.237,98.3774,222.289,22.2866
0,1,0.4,40,232.391,27,36,0.467549,0.133388,0.455998,0.149995,1.92259,0.175046,0.81486,0.0467349,1.92325,0.174002,0.814887,0.0467569,0.993701,-0.527539,1.15946,-0.48676,0.738589,1.13826,0.742229,87.0619,20.8883,7572,5285,36129,28557,35744,24786,28300,0.527778,0.957024,0.880886,2.26023,143.501,99.3822,232.391,32.3881
0,1,0.4,40,242.493,287,35,0.470367,0.135021,0.458415,0.152064,1.91795,0.175325,0.813813,0.0469791,1.91861,0.174261,0.813838,0.0470002,0.992918,-0.519694,1.17496,-0.518467,0.724505,1.11607,0.740886,86.9744,21.1781,7994,5568,37910,29916,37544,26045,29662,0.542857,0.966373,0.880886,2.26023,156.778,98.9757,242.493,42.4906
0,1,0.4,40,252.598,280,34,0.464821,0.134458,0.452713,0.151638,1.92192,0.176326,0.815185,0.0469687,1.92252,0.175282,0.815196,0.0470041,0.994265,-0.523872,1.19186,-0.54275,0.720907,1.15223,0.720603,86.6786,21.4159,8387,5839,39652,31265,39274,27276,30999,0.529412,0.97725,0.87037,2.16816,164.361,99.307,252.598,52.5947
0,1,0.4,40,262.7,261,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.993562,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,8765,6121,41404,32639,41013,28564,32354,0.545455,0.987525,0.87037,2.16816,171.789,99.5873,262.7,62.6969
0,1,0.4,40,272.803,244,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.992428,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,9081,6363,43049,33968,42661,29833,33688,0.545455,0.987525,0.87037,2.16816,181.892,99.5873,272.803,72.7999
0,1,0.4,40,282.903,227,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.993906,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,9437,6619,44749,35312,44371,31126,35044,0.545455,0.987525,0.87037,2.16816,191.992,99.5873,282.903,82.9
0,1,0.4,40,293.003,226,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.990304,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,9773,6847,46379,36606,45988,32338,36318,0.545455,0.987525,0.87037,2.16816,202.093,99.5873,293.003,93.0001
0,1,0.4,40,303.109,212,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.992282,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,10113,7088,48042,37929,47663,33621,37663,0.545455,0.987525,0.87037,2.16816,212.198,99.5873,303.109,103.106
0,1,0.4,40,313.223,210,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.991957,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,10436,7313,49664,39228,49286,34859,38954,0.545455,0.987525,0.87037,2.16816,222.313,99.5873,313.223,113.22
0,1,0.4,40,323.326,174,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.991601,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,10749,7546,51323,40574,50920,36102,40277,0.545455,0.987525,0.87037,2.16816,232.416,99.5873,323.326,123.323
0,1,0.4,40,333.428,169,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.995014,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,11099,7797,52981,41882,52582,37351,41594,0.545455,0.987525,0.87037,2.16816,242.517,99.5873,333.428,133.425
0,1,0.4,40,343.53,187,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.994087,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,11417,8036,54592,43175,54211,38599,42901,0.545455,0.987525,0.87037,2.16816,252.619,99.5873,343.53,143.527
0,1,0.4,40,353.63,155,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.994826,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,11738,8266,56210,44472,55829,39833,44195,0.545455,0.987525,0.87037,2.16816,262.719,99.5873,353.63,153.627
0,1,0.4,40,363.733,127,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.991803,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,12045,8479,57839,45794,57452,41085,45507,0.545455,0.987525,0.87037,2.16816,272.822,99.5873,363.733,163.73
0,1,0.4,40,373.837,134,33,0.462969,0.13435,0.450499,0.151848,1.93097,0.171024,0.817084,0.0463708,1.93171,0.169657,0.817117,0.046378,0.990019,-0.528229,1.20952,-0.580423,0.697998,1.15331,0.731412,87.3695,21.3615,12419,8747,59537,47118,59152,42367,46848,0.545455,0.987525,0.87037,2.16816,282.926,99.5873,373.837,173.834
