dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,1102.27,49,37,0.484005,0.19095,0.471617,0.201712,1.80758,0.225063,0.800042,0.0482307,1.81422,0.218336,0.80065,0.0475546,0.995743,0.142057,1.59355,0.00766222,0.447692,1.63535,0.692471,59.3795,21.3298,64831,23697,168629,103798,167793,85446,103302,2.05405,2.37038,0.936981,2.91366,540.093,374.426,1102.27,102.247
0.1,1,0.4,40,1152.37,50,36,0.487203,0.18818,0.474418,0.199679,1.81233,0.226333,0.801405,0.0481878,1.8188,0.219571,0.801985,0.0475178,0.995879,0.1672,1.60827,0.0125566,0.45289,1.69958,0.58324,60.0182,21.2722,68573,24738,177702,109129,176856,89754,108635,2.11111,2.37788,0.936981,2.91366,602.36,372.312,1152.37,152.352
0.1,1,0.4,40,1202.47,50,50,0.466026,0.195346,0.456782,0.202354,1.82821,0.258592,0.802703,0.0559004,1.83482,0.25198,0.803352,0.055218,0.997396,0.321582,1.66509,0.0232477,0.656479,1.55874,0.677598,55.3166,19.3236,72468,25794,186974,114506,186021,94109,113952,1.74,2.45609,0.940151,2.93941,382.455,416.181,1202.47,2.44774
0.1,1,0.4,40,1252.57,50,41,0.466384,0.196456,0.455168,0.204859,1.83402,0.259417,0.804395,0.0558015,1.84131,0.252372,0.805116,0.0550523,0.995697,0.199511,1.52816,0.0125953,0.505361,1.67363,0.63409,54.2283,18.8044,77691,27352,198213,120522,197260,98687,119949,2.12195,2.55854,0.940151,2.93941,515.974,415.416,1252.57,52.5504
0.1,1,0.4,40,1302.67,50,40,0.468271,0.193991,0.456743,0.202843,1.84038,0.259464,0.805999,0.0555536,1.84769,0.252206,0.806719,0.0547811,0.996082,0.205698,1.54664,0.0290038,0.500735,1.69353,0.629187,54.484,18.9675,82083,28555,208405,126322,207461,103291,125757,2.175,2.56795,0.940151,2.93941,577.66,413.983,1302.67,102.65
0.1,1,0.4,40,1352.78,49,38,0.46937,0.192327,0.457341,0.201813,1.84023,0.259504,0.805872,0.0553932,1.84742,0.252103,0.806579,0.0546221,0.996062,0.201291,1.5819,0.0145633,0.498286,1.71484,0.561215,55.1398,19.2302,86225,29611,217918,131693,216979,107656,131140,2.28947,2.58445,0.940151,2.93941,652.763,409.757,1352.78,152.753
0.1,1,0.4,40,1402.88,50,50,0.445605,0.198404,0.436843,0.204433,1.80127,0.256611,0.797354,0.0561226,1.80808,0.249864,0.797976,0.0553952,0.998025,0.217127,2.04395,-0.0441349,0.647599,1.25208,0.959626,53.1261,18.6087,90274,30728,227547,137273,226504,112059,136680,1.94,2.61847,0.943565,3.02243,438.864,471.075,1402.88,2.8575
0.1,1,0.4,40,1452.99,50,37,0.438666,0.205461,0.427209,0.212739,1.78887,0.262294,0.794601,0.0565712,1.79623,0.255571,0.795309,0.0558571,0.997378,0.244964,1.75784,-0.0257622,0.448548,1.57381,0.829025,52.7835,18.9491,95190,32693,238186,142996,237143,116745,142381,2.62162,2.73468,0.943565,3.02243,642.16,457.843,1452.99,52.9615
0.1,1,0.4,40,1503.09,50,34,0.4446,0.2007,0.432134,0.20947,1.79669,0.256944,0.796283,0.0553569,1.80354,0.250675,0.796918,0.054728,0.996757,0.212125,1.59721,0.00346024,0.376642,1.63279,0.73665,53.9192,19.3517,98873,33921,247056,148183,245991,121086,147550,2.85294,2.73466,0.943565,3.02243,744.25,441.341,1503.09,103.064
0.1,1,0.4,40,1553.2,49,33,0.448326,0.199495,0.435362,0.208709,1.80079,0.25971,0.797259,0.0559005,1.80804,0.253072,0.797952,0.0552209,0.996518,0.189737,1.61597,-0.0127033,0.370507,1.64148,0.746008,54.0115,19.6354,102166,34948,255491,153325,254436,125446,152694,2.93939,2.72963,0.943565,3.02243,813.788,433.415,1553.2,153.172
0.1,1,0.4,40,1603.3,50,50,0.444135,0.200695,0.435443,0.206665,1.81809,0.270452,0.800523,0.0584581,1.82427,0.264542,0.80109,0.0578626,0.996989,0.317292,1.74946,0.150114,0.956669,1.46861,0.740303,54.3947,20.91,105654,36066,264103,158449,262964,129828,157798,2.3,2.9,0.948204,3.08098,527.281,543.906,1603.3,3.27297
0.1,1,0.4,40,1653.4,49,32,0.441954,0.200833,0.428785,0.209856,1.80633,0.265549,0.798206,0.0572877,1.81399,0.258595,0.798925,0.0565939,0.996474,0.0923323,1.68906,0.0265314,0.343595,1.74582,0.578293,53.3081,20.0052,110152,37498,274157,164005,272997,133983,163302,3.59375,2.91397,0.948204,3.08098,872.137,470.007,1653.4,53.3739
0.1,1,0.4,40,1703.5,50,32,0.441954,0.200833,0.428785,0.209856,1.80633,0.265549,0.798206,0.0572877,1.81399,0.258595,0.798925,0.0565939,0.99716,0.0923323,1.68906,0.0265314,0.343595,1.74582,0.578293,53.3081,20.0052,113257,38404,282193,168936,281022,138147,168227,3.59375,2.91397,0.948204,3.08098,922.237,470.007,1703.5,103.474
0.1,1,0.4,40,1753.6,49,32,0.441954,0.200833,0.428785,0.209856,1.80633,0.265549,0.798206,0.0572877,1.81399,0.258595,0.798925,0.0565939,0.996574,0.0923323,1.68906,0.0265314,0.343595,1.74582,0.578293,53.3081,20.0052,116330,39343,290124,173794,288971,142275,173100,3.59375,2.91397,0.948204,3.08098,972.337,470.007,1753.6,153.574
0.1,1,0.4,40,1803.7,50,50,0.430342,0.21508,0.421782,0.219891,1.77684,0.242699,0.791045,0.0522145,1.78398,0.236555,0.791734,0.0515586,0.995936,0.617786,1.68853,0.00811333,0.689778,1.46226,0.841001,55.021,20.7719,119559,40367,298266,178707,297020,146454,177987,2.68,3.25232,0.950546,3.12569,635.683,626.569,1803.7,3.67239
0.1,1,0.4,40,1853.81,50,40,0.428129,0.217193,0.417618,0.222913,1.76293,0.253031,0.788433,0.0549167,1.77103,0.246487,0.78922,0.0542065,0.996455,0.567233,1.70506,-0.0537424,0.389772,1.69993,0.695313,52.5424,19.1824,124514,42206,309140,184626,307895,151391,183895,3.35,3.31323,0.950546,3.12569,843.789,604.907,1853.81,53.7761
0.1,1,0.4,40,1903.91,49,36,0.447244,0.210805,0.435055,0.218451,1.77461,0.261317,0.791523,0.0566401,1.78307,0.254078,0.792354,0.0558202,0.996942,0.499639,1.75488,-0.0147869,0.354296,1.77427,0.621094,53.6368,19.8968,128791,43710,318930,190139,317682,156190,189403,3.72222,3.28812,0.950546,3.12569,970.56,586.904,1903.91,103.879
0.1,1,0.4,40,1954.01,50,36,0.447244,0.210805,0.435055,0.218451,1.77461,0.261317,0.791523,0.0566401,1.78307,0.254078,0.792354,0.0558202,0.997231,0.499639,1.75488,-0.0147869,0.354296,1.77427,0.621094,53.6368,19.8968,132497,44802,327924,195427,326658,160716,194673,3.72222,3.28812,0.950546,3.12569,1020.66,586.904,1954.01,153.98
