dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,213.188,200.04,56,-0.446606,35,16,9,19,3,16,3,23,23,0,-0.982111,1.73831,0,1.43792,0.037275,13.7452,0.830665,5.02672,20.1478,9.94706,8.51808,3.19977,13.4882,0.967364,3.13613,
0.1,1,0.4,40,213.188,200.04,57,-0.0422266,35,22,12,26,4,19,4,22,22,0,-0.169555,1.39478,0,1.37262,0.0524106,15.058,0.506602,2.17696,21.2783,10.0767,6.77526,3.44851,13.8284,2.13407,3.83984,
0.1,1,0.4,40,213.188,200.04,72,-0.131988,35,22,12,25,3,20,3,20,20,0,-0.921826,0.267894,0,-0.131499,0.0708004,15.107,0,5.07945,22.0326,11.4157,9.44365,3.22446,15.9491,2.6703,5.54749,
0.1,1,0.4,40,213.188,200.04,82,-0.590425,35,23,11,30,7,23,6,23,23,0,-0.496232,1.54408,0,0.443822,0.0341177,16.4812,0,4.61474,18.8944,9.4993,8.15081,3.2458,13.7301,2.03563,5.09648,
0.1,1,0.4,40,213.188,200.04,96,-0.00546184,35,30,14,39,9,32,9,22,22,0,-0.947764,-0.275023,0,0.858954,0.0353927,15.7201,0.97494,3.98617,20.5669,9.27226,9.39637,3.32243,14.2415,2.50965,5.04545,
0.1,1,0.4,40,213.188,200.04,62,-0.0033757,35,22,16,27,5,22,4,21,21,0,-0.144706,-0.348956,0,0.350897,0.0564231,16.1781,2.73732,5.00393,20.7181,8.92838,9.59137,1.8499,12.6635,0,4.37482,
0.1,1,0.4,40,213.188,200.04,66,-0.609867,35,24,12,31,7,27,6,26,22,0,0.059258,1.56891,0,-0.362875,0.0345193,15.544,0.344114,4.87365,20.8666,9.88173,8.29488,3.76582,13.4147,1.41709,5.21947,
0.1,1,0.4,40,213.188,200.04,73,-0.998167,35,27,16,30,3,24,3,20,20,0,-1.09412,1.33215,0,-0.730022,0.0493865,16.9958,0.194435,5.27759,19.1391,11.0837,9.07049,2.52741,12.6003,1.65737,5.41602,
0.1,1,0.4,40,213.188,200.04,94,-0.000864807,35,25,16,29,4,23,4,20,20,0,-1.7278,1.42736,0,-0.379528,0.0423449,16.8937,1.06795,3.98879,19.3601,9.75115,8.62451,2.87917,15.6442,3.18002,5.34401,
0.1,1,0.4,40,213.188,200.04,70,-0.555468,35,19,11,25,6,21,6,24,24,0,-0.0305897,0.322267,0,2.61585,0.0391033,14.3359,0.592467,4.52296,19.9205,10.1035,9.41981,2.96553,14.0259,3.67028,3.35791,
0.1,1,0.4,40,213.188,200.04,87,-0.508757,35,23,14,28,5,23,5,25,22,0,0.0587933,0.345733,0,0.183777,0.0544906,16.7422,1.02023,4.32476,18.2626,10.2228,10.0021,3.62048,13.6195,3.69854,2.18459,
0.1,1,0.4,40,213.188,200.04,54,-0.0497573,35,19,11,23,4,19,4,22,22,0,-0.480402,-1.40348,0,1.11271,0.0557442,16.1637,0,3.25582,21.1767,9.42226,11.349,4.25823,13.4469,2.48528,3.54126,
0.1,1,0.4,40,213.188,200.04,60,-0.813921,35,23,13,30,7,26,4,27,20,0,0.210563,2.18427,0,1.17488,0.0505505,17.9533,0.794869,3.74331,21.4001,11.6371,8.96479,2.88396,13.9765,3.00519,3.58892,
0.1,1,0.4,40,213.188,200.04,95,-0.552174,35,18,11,21,3,18,3,22,22,0,-1.19257,2.12993,0,2.82708,0.0375247,17.1945,1.0163,4.45202,19.6875,9.33777,9.47502,3.09906,14.993,1.26988,4.08612,
0.1,1,0.4,40,213.188,200.04,67,-0.30404,35,22,14,29,7,26,7,23,23,0,-0.718245,0.0479179,0,0.736015,0.0727558,16.2961,1.51252,4.2951,20.7099,7.81822,6.51676,5.27745,15.0928,1.90189,5.89906,
0.1,1,0.4,40,213.188,200.04,97,-0.0940471,35,24,13,30,6,26,5,24,21,0,0.153464,0.804355,0,-0.473005,0.0404049,16.1414,0.479316,3.14273,20.6318,10.3486,8.70082,2.62275,13.2783,0.55766,5.33817,
0.1,1,0.4,40,213.188,200.04,71,-0.083125,35,23,13,31,8,25,8,24,24,0,-2.03501,0.689947,0,0.798065,0.0409414,17.5106,0.362516,3.82585,19.4154,10.1707,7.94285,1.60977,13.7791,2.7402,4.30974,
0.1,1,0.4,40,213.188,200.04,93,-0.980854,35,28,12,37,9,33,9,23,23,0,-0.529745,1.56092,0,0.865113,0.0425253,16.0217,0.851331,4.63045,22.5328,10.0006,7.41575,2.38071,13.9691,4.00944,4.3378,
0.1,1,0.4,40,213.188,200.04,51,-0.846853,35,31,12,37,6,28,5,29,19,0,0.345864,0.635276,0,0.396043,0.0689162,16.8403,2.54168,3.522,20.833,11.1057,10.4622,2.35894,15.0585,3.6893,4.98518,
0.1,1,0.4,40,213.188,200.04,85,-0.379016,35,26,15,34,8,28,4,32,19,0,0.54027,-0.163538,0,-0.582845,0.0390107,17.3949,0.79129,5.19875,20.6984,8.2008,7.91987,3.00018,13.8974,2.6632,3.96362,
0.1,1,0.4,40,213.188,200.04,88,-0.158663,35,24,13,33,9,30,9,27,24,0,-0.117038,2.53895,0,-0.199436,0.067017,15.7185,0.777699,2.67151,20.1182,8.30991,9.27887,5.14113,13.6859,0.107986,5.06001,
0.1,1,0.4,40,213.188,200.04,61,-0.514158,35,32,17,43,11,34,11,23,23,0,-1.13442,-1.02548,0,-1.21957,0.054726,15.4654,0.397053,6.27861,21.9041,10.9036,8.29873,4.04596,13.101,3.0549,4.90822,
0.1,1,0.4,40,213.188,200.04,98,-0.137634,35,30,13,35,5,30,3,31,17,0,0.248691,3.23845,0,2.41554,0.0453904,17.7573,1.44533,2.98613,20.9189,10.7542,8.49172,3.42467,13.599,3.01609,3.58018,
0.1,1,0.4,40,213.188,200.04,83,-0.0592064,35,28,12,35,7,31,7,21,21,0,-0.0256865,-1.38778,0,-1.01424,0.0411585,16.5006,1.6905,3.53295,21.1668,9.88179,9.07391,3.32903,12.5177,1.71297,5.05851,
0.1,1,0.4,40,213.188,0,35,-0.233539,0,108,25,1023,915,1018,694,123,23,0,0.236438,2.1154,49,0.423331,0.0134792,15.9236,1.10626,4.09481,20.2063,9.85463,8.77476,3.02867,13.4982,2.14306,4.51452,
