max_gtime_evolution,dRemovalTime,dReproductionTime,dTickTime,dOutputTime,dFracDeadNest,dFracLastIndRecord,dInitIntercept,dInitSlope,bIsCoevolve,dFracKilled,dMetabolicCost,dMutationStrength,dMutationStrengthCues,dFracIndMutStrength,dMutBias,iNumWorkers,iNumCues,iNumColonies,dInitNestStock,dInitFoodStock,dExpParam,dMeanActionTime,dRatePopStock,dConstantPopStock,dRateNestStock,iModelChoice,iTolChoice,iKillChoice,iRepChoice,iFoodResetChoice,iConstStockChoice,gtime,popstock,popsize,glasttime,popstocklast,popsizelast,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive,simulation_folder,rep_num
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,191,29,199963,0,29,0.472327,0.216062,0.457486,0.227477,1.8853,0.141685,0.816506,0.0320423,1.8866,0.140607,0.816615,0.0319574,0.996967,0.979473,1.02347,0.105543,0.137288,3.05498,0.599335,66.0666,11.9208,14008600,3125680,29141600,15133000,29023400,12988400,15096200,82.6552,137.951,0.869464,2.41011,20304.1,32549.5,120961,158.858,207,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,57,29,199962,249,29,0.504301,0.243459,0.487722,0.253831,1.6733,0.121023,0.773909,0.0316513,1.67997,0.119465,0.774467,0.0315216,0.999075,5.15336,3.63681,0.0606292,0.1522,2.72098,0.643158,57.3773,6.44578,15795200,3951100,30920700,15125500,30810600,13447200,15091500,31.7241,59.1724,0.845551,2.39271,7800.52,13407.9,67760.1,159.016,208,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,48,31,199961,0,31,0.659023,0.166132,0.625755,0.185121,1.51808,0.240949,0.738038,0.0701194,1.59108,0.204865,0.748759,0.0621285,0.998402,-49.3919,12.4328,0.0793075,0.281479,2.18032,0.482948,47.7103,17.4712,17872300,2689870,33017200,15145000,32913800,12156100,15113100,10.9677,11.7404,0.930779,2.92562,3596.88,3657.11,16558.4,158.116,209,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,250,39,199959,114,39,0.0301792,0.012177,0.0295295,0.0128128,2.06959,0.023841,0.857814,0.00359023,2.06961,0.02382,0.857815,0.0035891,0.998937,-2.15685,0.269114,-0.753904,0.602285,0.847728,1.03037,58.9816,0.737837,12543300,11809500,41067100,28523800,40963900,27203400,28454700,1.46154,1.9328,0.929517,2.82288,612.543,436.657,1956.15,156.126,21,1
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,101,44,199958,93,44,0.372448,0.240956,0.364799,0.244143,1.96172,0.0525589,0.828275,0.00213821,1.96181,0.0525609,0.828291,0.0021455,0.998651,0.0163422,0.314233,-0.212248,0.389121,2.50659,1.42156,51.5523,9.9229,15183900,7617060,44224500,29040600,44122700,27533100,28974200,110,158.882,0.929858,2.9173,32974.3,46610,193958,155.777,211,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,59,45,199958,9,45,0.568982,0.297651,0.557271,0.304951,1.49648,0.364187,0.692858,0.121119,1.49894,0.362545,0.693134,0.120866,0.99893,1.85349,1.52375,-0.145749,0.439181,2.3761,0.990749,47.9471,10.8064,15307300,5869840,44367600,29060300,44266400,27528200,28994500,56.1333,120.45,0.875458,2.48307,17196.4,36454.7,164358,156.176,212,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,11,46,199958,17,46,0.522448,0.176713,0.510747,0.187671,1.75068,0.195106,0.780418,0.0582749,1.75891,0.190831,0.781255,0.0575537,0.997441,0.0564646,2.03692,-0.150075,0.40191,2.55499,1.14855,34.3066,5.31511,16823400,6349710,46072700,29249300,45972200,27201000,29185300,92.2609,140.937,0.927532,2.87702,27194.9,40761.5,166557,155.441,213,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,295,46,199958,270,46,0.685302,0.172658,0.652902,0.182783,1.36907,0.373583,0.680892,0.155914,1.47242,0.328422,0.701239,0.133177,0.998988,-3.46239,13.2068,-0.256683,0.423309,2.19635,1.17813,32.9267,11.2924,15727800,4840610,44845800,29118000,44744400,27323400,29052400,111.435,164.884,0.930666,2.88706,31956.1,45285.8,192558,155.682,214,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,23,19,199970,153,19,0.280852,0.251879,0.267566,0.252919,1.92155,0.106272,0.829719,0.019133,1.92149,0.106369,0.829716,0.0191314,0.99976,-0.893414,0.479442,0.236584,0.287519,2.40155,0.649281,53.8283,0.539551,5577480,2220440,20145300,14567800,19978800,10435100,14508000,10.5789,17.9541,0.795772,1.81819,1038.34,1184.51,3764.74,164.627,216,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,123,27,199966,0,27,0.409853,0.220288,0.395836,0.228142,1.81002,0.151322,0.792398,0.0544213,1.81213,0.151344,0.792577,0.0543892,0.999484,-1.25327,2.09511,0.0726618,0.18402,2.839,0.57079,62.3199,5.44668,10139500,2894320,25222100,15082700,25083400,12327400,15036700,62.6296,95.7784,0.876344,2.48457,11398.8,16426.7,74763.2,161.536,217,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,0,30,199962,78,30,0.468731,0.175173,0.454405,0.18942,1.77354,0.205857,0.785779,0.0605962,1.7765,0.206615,0.785982,0.0606277,0.998114,-0.500578,2.93442,-0.01029,0.128307,3.15711,0.414506,59.5611,8.44475,15955500,3340550,31086000,15130500,30976700,13315300,15096800,230.867,204.457,0.940523,3.00362,59913,49151.9,171962,358.646,218,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,156,34,199961,42,34,0.679775,0.160902,0.642966,0.179551,1.442,0.277854,0.707518,0.101903,1.52938,0.239858,0.722428,0.0892153,0.997548,15.9509,10.0109,-0.100494,0.102093,3.01028,0.635213,38.7465,9.13467,19629100,2011680,34778900,15149800,34676100,13936300,15117100,190.912,190.548,0.941288,2.99923,55293.9,54439.6,186561,157.802,219,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,16,45,199958,77,45,0.391941,0.157677,0.383164,0.164021,1.90337,0.145036,0.82346,0.0315528,1.90963,0.141291,0.823833,0.0313526,0.999459,-16.8085,1.56606,-0.382692,0.805627,1.04845,1.16949,17.3944,2.31071,17570800,12995500,46891200,29320300,46790800,24470100,29256700,1.22222,1.89606,0.924298,2.76718,555.399,454.12,2155.41,155.396,22,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,1,0,1,2,200000,2,32,199961,0,32,0.809258,0.187472,0.746185,0.199804,0.9485,0.444065,0.506237,0.216723,1.18681,0.364437,0.575342,0.168241,0.998519,25.7233,19.3212,-0.121878,0.122868,2.78609,0.745033,35.9905,10.5897,18940900,1868990,34081900,15141000,33978400,14135100,15108100,199.906,191.085,0.940197,3.00725,57608.8,54852,187961,157.976,220,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,208,44,199958,194,44,0.041884,0.0175261,0.0410769,0.0182466,1.95798,0.0262047,0.827452,0.00387522,1.95797,0.0260778,0.827449,0.00385162,0.99973,-1.45665,0.731085,-0.518455,0.685978,1.11263,1.03045,37.6492,0.736066,15229100,13842500,44261000,29031900,44159500,26731200,28965600,1.75,2.88511,0.9155,2.69789,660.224,726.756,3355.71,155.672,221,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,132,43,199958,176,43,0.430658,0.206328,0.420253,0.211999,1.66135,0.319086,0.727962,0.123645,1.67228,0.312179,0.729155,0.122346,0.999548,-0.406018,2.02863,-0.386651,0.613432,1.06113,0.861963,15.2055,4.90253,17477800,13012300,46782300,29304500,46681900,24582000,29241000,1.46512,2.25521,0.921643,2.76993,560.123,490.832,1955.49,155.463,222,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,145,43,199958,161,43,0.334625,0.10729,0.326735,0.114652,1.80509,0.171246,0.796709,0.0432713,1.81607,0.167225,0.797596,0.0429458,0.99817,8.45382,2.40479,-0.26577,0.736216,0.958711,0.996104,28.9143,4.25085,17027500,12381500,46290700,29263200,46189900,24846600,29198800,1.7907,3.2461700000000002,0.90032,2.59955,583.641,587.602,3155.76,155.73,223,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,189,41,199958,118,41,0.536373,0.14461,0.517524,0.157104,1.71804,0.245277,0.779691,0.0682367,1.751,0.227159,0.783472,0.0656239,0.998686,102.14,12.146,-0.347194,0.643788,1.02451,0.935858,62.2893,12.7303,13600100,9279670,42359900,28759800,42257400,25454700,28691600,1.97561,2.93414,0.921811,2.78088,746.305,721.727,2756.08,156.056,224,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,245,39,199959,51,39,0.611992,0.148534,0.582159,0.160137,1.61402,0.217912,0.769539,0.0574675,1.68599,0.198337,0.778836,0.0524392,0.996249,132.834,14.6234,-0.446948,0.763053,1.19476,0.897191,70.6515,20.2193,11185600,7213060,39357400,28171900,39253700,25456400,28101400,2.4359,3.42536,0.923657,2.78749,864.356,998.314,4756.72,156.656,225,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,249,13,199975,294,13,0.269867,0.23484,0.25113,0.236647,1.8437,0.147862,0.799005,0.0470335,1.84365,0.147843,0.798993,0.047037,0.999858,0.0392217,0.753896,0.347778,0.235003,2.11569,0.707931,61.3067,1.24965,3843210,1714500,17164200,13321000,16982600,9125240,13252700,15.1538,22.9643,0.746425,1.72911,1522.3,1588.77,6168.62,168.417,226,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,0,34,199961,146,34,0.491239,0.201557,0.475946,0.210962,1.71114,0.211169,0.768451,0.0673354,1.72646,0.205503,0.769972,0.0667503,0.999567,1.02085,2.54101,0.395889,0.306118,1.62114,0.716182,11.6097,1.96168,18662900,3775390,33807500,15144600,33700800,8947230,15112300,4.67647,6.64087,0.911277,2.74105,1734.57,1749.48,6958.16,158.083,227,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,279,34,199960,235,34,0.534288,0.134854,0.514743,0.152278,1.76467,0.162699,0.801861,0.0337762,1.79149,0.156494,0.804434,0.0331618,0.99709,-8.07078,2.22177,0.312116,0.316975,1.71584,0.655465,12.9681,2.84187,21515900,3478720,36662900,15146900,36559300,8640380,15115400,5.88235,7.26298,0.92575,2.85621,1804.27,1652.88,5957.29,157.182,228,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,169,34,199961,41,35,0.681674,0.181477,0.648421,0.196459,1.34332,0.282715,0.66672,0.100187,1.42776,0.258936,0.682281,0.0923899,0.998229,-16.8339,12.324,0.201338,0.30197,1.95354,0.712595,36.7614,8.25003,19246200,3019870,34397200,15151000,34293800,10787300,15119100,9.65714,11.652,0.929834,2.88864,2734.88,2571,10357.9,157.695,229,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,254,43,199958,270,43,0.328937,0.105502,0.321735,0.11311,2.04578,0.0867751,0.854945,0.0169544,2.05025,0.0826123,0.855256,0.0166823,0.999447,19.1857,4.02683,-0.598547,0.706068,1.30098,1.05154,37.1795,7.43875,16173200,12314000,45336700,29163400,45235800,25326700,29098500,1.74419,2.67715,0.921956,2.75377,616.231,507.686,1955.78,155.761,23,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,4,30,199961,297,30,0.709846,0.160103,0.65496,0.174452,1.3264,0.29857,0.686604,0.100791,1.48783,0.254315,0.717154,0.0861669,0.996402,-112.773,15.8914,0.0370397,0.426565,1.98308,0.666677,39.4052,10.9765,17909500,2831350,33055400,15146000,32951800,11681700,15113500,15.3,16.318,0.92875,2.92208,4745.06,3492.87,13958.5,358.319,230,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,43,45,199958,39,45,0.369429,0.257842,0.361999,0.260376,1.836,0.180404,0.809368,0.0422361,1.83627,0.180223,0.809385,0.0422248,0.999152,0.144415,0.376493,-0.172051,0.417415,2.47096,1.18557,45.5577,5.71221,15999000,8424670,45150100,29151100,45049300,27508200,29086200,80.7778,138.462,0.912485,2.74083,23449.3,38898.8,177758,155.708,231,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,222,46,199958,249,46,0.62852,0.210365,0.608232,0.220631,1.42077,0.247427,0.670903,0.0955368,1.46128,0.231578,0.677488,0.0921897,0.997999,7.20562,1.117,-0.120973,0.593188,1.99221,1.16478,7.47793,2.00763,17429300,8186580,46724800,29295500,46624000,26666300,29231400,45.2174,56.2138,0.944663,3.05566,13229.5,16147.6,52956.1,155.463,232,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,42,50,199958,76,50,0.723165,0.165648,0.678583,0.169437,1.28773,0.411703,0.6557,0.16119,1.4583,0.331756,0.694591,0.128988,0.998159,-9.37473,2.03094,-0.246978,0.591961,2.21639,1.07138,4.49062,2.20197,19006500,6042530,48451400,29445000,48351000,25933100,29382600,97.62,136.999,0.94061,2.98262,28667.7,40018.4,131157,155.398,233,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,41,43,199958,109,44,0.803739,0.168158,0.732079,0.16768,1.07782,0.437982,0.573747,0.193627,1.37676,0.341978,0.659755,0.142032,0.998991,-2.49064,16.2461,-0.414232,0.407077,2.03716,1.1323,15.0488,11.5617,16965500,5051380,46223100,29257600,46122800,26799600,29193500,141.205,166.259,0.945765,3.08837,41378.5,47131.6,191957,155.239,234,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,281,43,199958,276,43,0.812372,0.165591,0.732246,0.162701,1.04294,0.335893,0.583311,0.139287,1.37726,0.263071,0.674722,0.102171,0.998675,1.68547,24.0028,-0.463631,0.337885,2.08404,0.878403,26.0423,18.0457,14716400,4347320,43675600,28959200,43574100,27030100,28892800,169.07,200.909,0.943904,3.03692,48960.9,56735.7,170358,155.653,235,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,95,27,199964,51,27,0.398714,0.244855,0.385406,0.251108,1.86494,0.186758,0.808447,0.0458473,1.865,0.186712,0.808456,0.0458424,0.999611,-0.153176,0.457538,0.0124944,0.188304,2.85308,0.681707,60.3531,8.0704,12067800,3482700,27187500,15119700,27058700,12942800,15078300,75.7407,155.649,0.80655,2.10316,12442.2,23952.2,99562.4,160.48,236,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,3,40,199960,2,40,0.740789,0.157007,0.699257,0.174329,1.30692,0.314124,0.664605,0.118367,1.42688,0.288045,0.687691,0.107946,0.998928,-1.66727,1.3106,0.0973004,0.483041,2.28141,0.882497,2.79086,1.17333,21816000,4319280,36966600,15150600,36864300,12880200,15119000,44.8,46.5844,0.947969,3.11024,13077.1,12882.6,49757.6,156.879,237,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,266,38,199960,291,38,0.7892,0.162485,0.731772,0.175738,1.10926,0.363531,0.59242,0.158343,1.32884,0.289136,0.649779,0.115919,0.996928,-6.4145,2.30487,-0.0415415,0.453493,2.40425,0.739577,4.30706,2.3025,22987500,2817590,38125900,15138400,38021600,12186200,15106200,107.763,132.533,0.933881,2.94018,30952.1,36622.1,140759,156.972,238,4
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,300,35,199960,243,35,0.847139,0.156294,0.762615,0.169657,0.887471,0.412764,0.48641,0.211205,1.2262,0.360463,0.594062,0.166541,0.998258,10.9917,11.8819,-0.381282,0.368321,2.56998,0.703665,10.3888,5.9186,20937000,2593530,36088500,15151500,35985700,13450500,15119200,205.686,186.299,0.947989,3.09243,59821.1,52691.4,171360,157.4,239,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,43,38,199958,256,38,0.475341,0.130188,0.458903,0.142339,1.77466,0.212309,0.798548,0.0547358,1.80097,0.198681,0.80141,0.052594,0.998191,13.76,12.5566,-0.407162,0.742678,1.04245,0.988808,70.5349,13.6772,13533800,9017900,42280700,28746900,42177800,25568500,28678400,1.65789,2.08095,0.932225,2.83439,650.895,520.605,2556.17,156.155,24,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,0,32,199961,244,32,0.869484,0.184443,0.763486,0.179483,0.692999,0.387252,0.401298,0.219574,1.17536,0.315292,0.576264,0.145235,0.997313,-8.11766,17.8696,-0.36676,0.281964,2.42494,0.775037,14.0293,4.92211,18976400,2376500,34118600,15142200,34015900,13692300,15110400,253.438,213.053,0.946666,3.0885,72534.3,57763.4,198161,158.1,240,4
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,82,45,199958,58,45,0.0496306,0.0196251,0.0486899,0.0205645,1.7506,0.0562612,0.773035,0.00977397,1.75059,0.0560821,0.773015,0.00976404,0.997492,3.1566,0.225856,-0.259253,0.610028,0.864791,1.02914,33.8725,0.612052,15998100,13858500,45139800,29141700,45038800,26085300,29076100,1.17778,1.92399,0.918476,2.66044,569.047,492.437,2555.73,155.707,241,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,66,44,199958,111,45,0.403095,0.158763,0.394305,0.165691,1.97127,0.1097,0.8413,0.0227472,1.97629,0.10735,0.841652,0.0226466,0.999857,-4.83147,4.40675,-0.0382168,0.631432,1.1387,0.900728,21.5088,4.96763,17064500,12071700,46323800,29259300,46223300,24931400,29195300,1.66667,3.09121,0.901333,2.63149,573.249,517.816,2155.49,155.468,242,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,121,48,199958,147,48,0.453385,0.169633,0.442214,0.175741,1.80114,0.171484,0.800498,0.0436969,1.81717,0.15923,0.802247,0.0416055,0.998681,10.6529,2.36241,-0.34015,0.645437,0.986576,1.08629,23.9497,8.01432,16644300,11134800,45866400,29222100,45765800,24927400,29157700,1.1875,2.15693,0.910434,2.6758,480.575,405.437,1955.6,155.571,243,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,81,41,199959,180,41,0.593469,0.150615,0.570919,0.164448,1.65792,0.225335,0.770303,0.0601365,1.70261,0.199681,0.775827,0.0558534,0.997551,-30.665,9.2549,-0.442988,0.658662,1.17097,0.850468,54.1507,12.7684,13381200,7734730,42099200,28718000,41996600,25507500,28649900,1.7561,2.70303,0.917824,2.75475,678.547,594.087,3156.62,156.59,244,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,65,37,199960,134,37,0.670508,0.165983,0.638028,0.181866,1.44586,0.30493,0.698505,0.117608,1.52745,0.259821,0.714108,0.0987684,0.998628,50.808,25.8372,-0.273576,0.462803,1.10778,0.859716,81.8378,26.8523,11110600,5828310,39261000,28150300,39157000,25548100,28080000,3.10811,4.29194,0.921437,2.79181,924.722,1049.61,4957.19,157.148,245,5
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,100,30,199961,3,30,0.466667,0.254539,0.452632,0.262987,1.85434,0.118886,0.809693,0.0206157,1.85442,0.118766,0.809701,0.0206175,0.999891,0.206683,0.89096,-0.142432,0.36859,2.41122,0.60404,53.2759,10.7108,17820000,4269520,32963100,15143200,32859300,13712600,15111400,12.7667,11.0142,0.94185700000000006,3.02605,3571.51,2720.3,13958.3,158.131,246,5
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,262,30,199962,16,31,0.501696,0.258905,0.486929,0.268215,1.76174,0.156218,0.779638,0.0523212,1.76333,0.156092,0.77977,0.0523294,0.999913,-3.14941,4.33198,0.0648697,0.247173,2.38599,0.6775,56.3216,14.3283,16530600,3173670,31675000,15144300,31568100,13804000,15111200,13.4194,18.9818,0.903199,2.64197,3823.12,4746.67,18958.9,158.534,247,5
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,139,33,199961,12,33,0.444987,0.141143,0.431198,0.154665,1.85714,0.165032,0.818822,0.0317824,1.86772,0.15568100000000001,0.819781,0.0308574,0.997613,7.07581,2.15578,0.108376,0.325386,1.86863,0.778437,29.8255,6.67856,19423200,3182200,34576800,15153600,34473800,11765100,15121100,4.75758,5.39377,0.930748,2.86534,1436.74,1119.47,4557.99,157.935,248,5
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,35,199961,0,35,0.615566,0.14421900000000001,0.586296,0.161255,1.59306,0.242007,0.751962,0.0677701,1.65681,0.208509,0.761208,0.060964,0.998852,-45.4042,13.7556,0.0970038,0.339726,1.94488,0.737475,43.0672,17.0222,19873700,2181220,35027100,15153400,34924700,11968000,15121000,4.8,4.74372,0.943523,3.0281,1774.78,1421.79,5357.69,157.601,249,5
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,207,34,199961,40,34,0.686987,0.168133,0.642788,0.178838,1.39706,0.337507,0.698105,0.111383,1.52532,0.264573,0.723162,0.0871731,0.996289,1.5734,15.9804,-0.0320154,0.30579,1.96417,0.700303,54.7395,20.608,18312800,1828440,33458900,15146200,33356000,12979100,15113400,10.9412,15.8855,0.908588,2.74259,2752.01,2495.45,11958.1,157.847,250,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,250,43,199958,215,44,0.40622,0.243251,0.397908,0.247476,1.85954,0.103461,0.812699,0.0222201,1.85967,0.103351,0.812702,0.0222106,0.999353,-0.0324597,0.385729,-0.147833,0.347236,2.18402,0.83252,52.8607,10.7682,15400400,6306810,44476300,29075900,44375000,27652100,29010100,25.8864,39.3598,0.92473,2.92549,8115.06,11848.4,52156.5,155.876,251,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,29,44,199958,34,44,0.248947,0.105239,0.243582,0.109305,1.89286,0.113137,0.82349000000000006,0.0200867,1.89667,0.110717,0.823705,0.0199741,0.998216,-0.845643,1.36968,-0.249694,0.599888,2.47293,1.36425,35.4713,5.33916,15799800,6998360,44918700,29118900,44817200,27208500,29053300,112.727,170.2,0.925463,2.87301,33028.8,50101,194758,155.695,252,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,20,45,199958,19,45,0.490906,0.151783,0.478123,0.162966,1.63,0.222532,0.743573,0.068877,1.64998,0.211652,0.746233,0.0671378,0.99933,-2.61576,3.99053,-0.144412,0.365944,2.29709,1.02741,22.2892,6.90446,16888400,5220810,46143400,29255000,46042500,27190000,29190900,52.6222,76.0036,0.931421,2.93802,15444.7,21850.5,94956.7,155.655,253,5
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,148,44,199958,154,45,0.75729900000000006,0.173662,0.698609,0.174321,1.18139,0.476173,0.612942,0.211708,1.4107,0.364731,0.673764,0.150986,0.999622,7.99813,23.0267,-0.457538,0.487971,2.03868,1.19698,18.3428,10.5621,16584900,3643400,45795700,29210800,45695100,27014100,29146400,129.733,175.63,0.937051,2.92948,37644.9,50704.2,174358,155.602,254,5
